sale_id,locality,city,property_type,bhk,area_sqft,sold_price,price_per_sqft,sold_date
SALE2873,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,1,505,4100000,8118.81,2024-06-15
SALE2874,West Delhi,Delhi NCR,APARTMENT,3,1671,19810000,11855.18,2025-09-20
SALE2875,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,3,1359,15890000,11692.42,2023-08-02
SALE2876,Faridabad Sector 15,Delhi NCR,APARTMENT,1,485,4200000,8659.79,2025-07-06
SALE2877,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,4,2388,19930000,8345.9,2025-08-18
SALE2878,Gurgaon Sector 45,Delhi NCR,APARTMENT,3,1635,21690000,13266.06,2023-09-27
SALE2879,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,2,1414,19250000,13613.86,2023-11-27
SALE2880,Ghaziabad Indirapuram,Delhi NCR,INDEPENDENT_HOUSE,2,1090,8930000,8192.66,2024-06-21
SALE2881,Dwarka Sector 21,Delhi NCR,APARTMENT,3,1977,29130000,14734.45,2024-10-07
SALE2882,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,2,980,26470000,27010.2,2025-01-21
SALE2883,Noida Extension,Delhi NCR,APARTMENT,3,1446,10330000,7143.85,2026-03-28
SALE2884,Preet Vihar,Delhi NCR,BUILDER_FLOOR,4,2004,21360000,10658.68,2025-08-30
SALE2885,Noida Sector 150,Delhi NCR,APARTMENT,5,2355,24840000,10547.77,2024-06-25
SALE2886,Faridabad Neharpar,Delhi NCR,APARTMENT,4,2864,16410000,5729.75,2023-11-26
SALE2887,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,4,2488,30790000,12375.4,2026-04-20
SALE2888,East Delhi,Delhi NCR,BUILDER_FLOOR,3,1833,19070000,10403.71,2024-06-08
SALE2889,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,4,2572,28700000,11158.63,2025-05-24
SALE2890,West Delhi,Delhi NCR,BUILDER_FLOOR,1,451,4670000,10354.77,2024-03-17
SALE2891,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,2,926,9730000,10507.56,2023-12-14
SALE2892,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,2,1276,6290000,4929.47,2024-01-04
SALE2893,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,4,2184,12270000,5618.13,2025-10-17
SALE2894,North Delhi,Delhi NCR,APARTMENT,3,1419,16190000,11409.44,2025-05-14
SALE2895,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2276,28190000,12385.76,2024-10-18
SALE2896,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,5,2455,23900000,9735.23,2025-03-13
SALE2897,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,1,647,4010000,6197.84,2024-12-18
SALE2898,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,2,1432,22950000,16026.54,2025-03-01
SALE2899,Faridabad Sector 81,Delhi NCR,APARTMENT,2,1408,9970000,7080.97,2025-07-17
SALE2900,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,5,3445,40950000,11886.79,2024-03-16
SALE2901,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,4,2904,20090000,6918.04,2024-04-17
SALE2902,Janakpuri,Delhi NCR,APARTMENT,1,504,6670000,13234.13,2025-10-25
SALE2903,Vasant Kunj,Delhi NCR,APARTMENT,3,1938,43950000,22678.02,2026-03-03
SALE2904,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,3,2079,39660000,19076.48,2023-10-18
SALE2905,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,2,1446,28880000,19972.34,2024-11-21
SALE2906,Faridabad Sector 15,Delhi NCR,APARTMENT,3,1692,15290000,9036.64,2025-08-30
SALE2907,Lajpat Nagar,Delhi NCR,INDEPENDENT_HOUSE,3,1929,49390000,25603.94,2023-10-14
SALE2908,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,5,3365,33090000,9833.58,2025-03-30
SALE2909,Pitampura,Delhi NCR,BUILDER_FLOOR,1,598,7340000,12274.25,2023-09-26
SALE2910,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,5,2730,82050000,30054.95,2025-03-12
SALE2911,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,3,1545,32810000,21236.25,2025-01-25
SALE2912,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,1,609,4760000,7816.09,2025-04-08
SALE2913,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,4,2452,31820000,12977.16,2024-01-01
SALE2914,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,5,2815,44690000,15875.67,2024-07-14
SALE2915,South Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2444,57640000,23584.29,2025-02-10
SALE2916,Noida Sector 18,Delhi NCR,APARTMENT,4,2732,35420000,12964.86,2023-11-25
SALE2917,Noida Sector 18,Delhi NCR,APARTMENT,1,613,8380000,13670.47,2024-03-02
SALE2918,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,5,3470,57700000,16628.24,2025-04-20
SALE2919,Janakpuri,Delhi NCR,BUILDER_FLOOR,3,1926,22560000,11713.4,2023-10-28
SALE2920,East Delhi,Delhi NCR,APARTMENT,2,1130,11380000,10070.8,2025-01-30
SALE2921,Hauz Khas,Delhi NCR,APARTMENT,4,2600,61080000,23492.31,2025-12-23
SALE2922,Gurgaon Sector 45,Delhi NCR,APARTMENT,5,3250,38640000,11889.23,2024-11-28
SALE2923,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,4,2600,12460000,4792.31,2025-02-02
SALE2924,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,2,1460,20500000,14041.1,2024-12-02
SALE2925,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,5,2385,39530000,16574.42,2023-09-22
SALE2926,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,2,1490,14610000,9805.37,2024-12-08
SALE2927,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,2,1114,5610000,5035.91,2025-12-21
SALE2928,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,1,635,9760000,15370.08,2025-09-20
SALE2929,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,2,1284,41980000,32694.7,2024-09-26
SALE2930,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,2,956,7060000,7384.94,2025-12-31
SALE2931,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,1,510,3210000,6294.12,2025-10-15
SALE2932,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2104,24900000,11834.6,2025-04-14
SALE2933,Noida Sector 76,Delhi NCR,APARTMENT,1,510,4000000,7843.14,2023-09-08
SALE2934,Faridabad Sector 15,Delhi NCR,BUILDER_FLOOR,5,2690,22510000,8368.03,2024-08-01
SALE2935,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,1,687,6860000,9985.44,2023-09-28
SALE2936,Noida Extension,Delhi NCR,BUILDER_FLOOR,4,2552,16340000,6402.82,2026-07-14
SALE2937,Cyber City Gurgaon,Delhi NCR,APARTMENT,1,700,11680000,16685.71,2026-05-10
SALE2938,Faridabad Sector 81,Delhi NCR,APARTMENT,1,750,4980000,6640.0,2023-10-04
SALE2939,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,1,542,2880000,5313.65,2026-05-09
SALE2940,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,5,2570,15830000,6159.53,2023-08-24
SALE2941,Lajpat Nagar,Delhi NCR,INDEPENDENT_HOUSE,5,2720,60250000,22150.74,2024-10-11
SALE2942,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,5,3620,82480000,22784.53,2025-11-09
SALE2943,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,1,715,3940000,5510.49,2025-11-06
SALE2944,Cyber City Gurgaon,Delhi NCR,APARTMENT,1,542,9610000,17730.63,2026-06-27
SALE2945,Dwarka Sector 21,Delhi NCR,APARTMENT,5,3390,55430000,16351.03,2025-06-27
SALE2946,Cyber City Gurgaon,Delhi NCR,APARTMENT,2,1488,21710000,14590.05,2024-10-23
SALE2947,Gurgaon Sector 45,Delhi NCR,APARTMENT,5,2905,40140000,13817.56,2026-07-13
SALE2948,Saket,Delhi NCR,APARTMENT,1,709,11990000,16911.14,2024-09-12
SALE2949,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,1,577,6780000,11750.43,2026-02-28
SALE2950,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,5,3385,15100000,4460.86,2026-04-09
SALE2951,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,3,2151,23190000,10781.03,2024-09-04
SALE2952,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,5,3555,40890000,11502.11,2025-08-07
SALE2953,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,1,571,14160000,24798.6,2025-07-15
SALE2954,Gurgaon Sector 56,Delhi NCR,BUILDER_FLOOR,2,1036,13880000,13397.68,2025-03-03
SALE2955,Janakpuri,Delhi NCR,INDEPENDENT_HOUSE,3,1776,25560000,14391.89,2025-07-06
SALE2956,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,5,2900,18840000,6496.55,2024-08-05
SALE2957,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,4,1968,27880000,14166.67,2024-02-01
SALE2958,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,2,1448,11080000,7651.93,2025-02-28
SALE2959,Noida Sector 150,Delhi NCR,INDEPENDENT_HOUSE,2,1280,18780000,14671.88,2025-02-19
SALE2960,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,2,1328,11360000,8554.22,2025-09-25
SALE2961,North Delhi,Delhi NCR,BUILDER_FLOOR,4,1852,21100000,11393.09,2024-03-21
SALE2962,Preet Vihar,Delhi NCR,APARTMENT,3,1539,19420000,12618.58,2023-07-24
SALE2963,Greater Noida,Delhi NCR,APARTMENT,3,1485,9260000,6235.69,2023-08-14
SALE2964,East Delhi,Delhi NCR,BUILDER_FLOOR,2,1130,10010000,8858.41,2024-06-12
SALE2965,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,2,1286,35050000,27255.05,2025-07-28
SALE2966,Cyber City Gurgaon,Delhi NCR,APARTMENT,5,3030,49770000,16425.74,2025-03-08
SALE2967,Faridabad Sector 15,Delhi NCR,APARTMENT,5,3140,26630000,8480.89,2025-02-22
SALE2968,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,3,1500,29210000,19473.33,2026-01-08
SALE2969,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,4,2168,25840000,11918.82,2024-04-17
SALE2970,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,5,2575,20310000,7887.38,2024-08-03
SALE2971,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,2,1028,7160000,6964.98,2024-05-18
SALE2972,Noida Sector 150,Delhi NCR,APARTMENT,3,1731,21880000,12640.09,2026-05-13
SALE2973,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,4,2172,16630000,7656.54,2025-09-22
SALE2974,West Delhi,Delhi NCR,BUILDER_FLOOR,5,2980,29190000,9795.3,2023-11-21
SALE2975,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,2,1212,10600000,8745.87,2025-12-24
SALE2976,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,4,2440,75400000,30901.64,2024-10-22
SALE2977,Gurgaon Golf Course Road,Delhi NCR,APARTMENT,2,994,25040000,25191.15,2025-11-06
SALE2978,Hauz Khas,Delhi NCR,APARTMENT,3,2199,62060000,28221.92,2026-03-15
SALE2979,South Delhi,Delhi NCR,BUILDER_FLOOR,5,2595,56740000,21865.13,2023-08-07
SALE2980,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,5,2565,19440000,7578.95,2024-03-02
SALE2981,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,1,667,10190000,15277.36,2023-11-08
SALE2982,West Delhi,Delhi NCR,APARTMENT,5,2355,25520000,10836.52,2023-08-26
SALE2983,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,5,2825,38240000,13536.28,2025-05-06
SALE2984,Sohna Road Gurgaon,Delhi NCR,APARTMENT,5,3150,32200000,10222.22,2025-08-29
SALE2985,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,4,2148,14460000,6731.84,2023-09-12
SALE2986,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,2,1452,25680000,17685.95,2025-10-09
SALE2987,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,3,2091,31380000,15007.17,2024-10-03
SALE2988,Janakpuri,Delhi NCR,APARTMENT,5,3255,40220000,12356.37,2024-04-02
SALE2989,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,5,2340,34920000,14923.08,2024-03-15
SALE2990,Faridabad Sector 15,Delhi NCR,APARTMENT,3,1359,11250000,8278.15,2026-02-21
SALE2991,East Delhi,Delhi NCR,BUILDER_FLOOR,3,1512,12230000,8088.62,2023-09-20
SALE2992,Dwarka Sector 21,Delhi NCR,BUILDER_FLOOR,3,1362,17990000,13208.52,2025-01-23
SALE2993,Faridabad Sector 15,Delhi NCR,APARTMENT,1,720,5780000,8027.78,2024-06-02
SALE2994,Gurgaon Sector 56,Delhi NCR,BUILDER_FLOOR,1,699,7740000,11072.96,2025-12-31
SALE2995,Central Delhi,Delhi NCR,APARTMENT,4,2608,65250000,25019.17,2025-09-29
SALE2996,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,2,1448,14250000,9841.16,2024-07-04
SALE2997,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,4,2128,45550000,21405.08,2025-05-06
SALE2998,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,3,1653,10220000,6182.7,2025-07-27
SALE2999,Noida Sector 18,Delhi NCR,APARTMENT,2,1304,18460000,14156.44,2024-07-06
SALE3000,East Delhi,Delhi NCR,APARTMENT,2,1102,11880000,10780.4,2024-06-15
SALE3001,Noida Sector 150,Delhi NCR,APARTMENT,4,2800,34110000,12182.14,2023-12-25
SALE3002,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,4,2824,45230000,16016.29,2025-07-13
SALE3003,Noida Extension,Delhi NCR,APARTMENT,1,505,4120000,8158.42,2024-03-19
SALE3004,Golf Course Extension Road,Delhi NCR,APARTMENT,3,2118,27130000,12809.25,2024-06-14
SALE3005,Preet Vihar,Delhi NCR,APARTMENT,3,2007,28670000,14285.0,2023-09-25
SALE3006,South Delhi,Delhi NCR,BUILDER_FLOOR,4,2392,49190000,20564.38,2026-05-25
SALE3007,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,2,1056,31600000,29924.24,2026-03-11
SALE3008,Dwarka Sector 21,Delhi NCR,APARTMENT,3,1524,25360000,16640.42,2026-04-15
SALE3009,Preet Vihar,Delhi NCR,INDEPENDENT_HOUSE,4,2204,32800000,14882.03,2025-06-06
SALE3010,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,5,2710,70760000,26110.7,2024-10-31
SALE3011,Gurgaon Sector 56,Delhi NCR,APARTMENT,1,517,6520000,12611.22,2025-01-14
SALE3012,Noida Sector 150,Delhi NCR,APARTMENT,2,1336,13710000,10261.98,2026-06-20
SALE3013,Rohini Sector 10,Delhi NCR,APARTMENT,1,644,7510000,11661.49,2026-05-17
SALE3014,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,2,1126,14130000,12548.85,2025-07-25
SALE3015,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,5,3340,19160000,5736.53,2025-11-28
SALE3016,Noida Sector 62,Delhi NCR,APARTMENT,3,1908,19610000,10277.78,2024-07-04
SALE3017,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2304,27460000,11918.4,2024-10-19
SALE3018,Hauz Khas,Delhi NCR,APARTMENT,1,450,9740000,21644.44,2023-12-31
SALE3019,North Delhi,Delhi NCR,APARTMENT,3,2073,19360000,9339.12,2024-09-05
SALE3020,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,2,1158,31530000,27227.98,2025-10-24
SALE3021,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,3,1521,12030000,7909.27,2024-12-20
SALE3022,South Delhi,Delhi NCR,INDEPENDENT_HOUSE,5,2580,64660000,25062.02,2026-02-05
SALE3023,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,5,3600,40100000,11138.89,2024-06-14
SALE3024,Preet Vihar,Delhi NCR,INDEPENDENT_HOUSE,3,1671,25700000,15380.01,2025-09-03
SALE3025,Gurgaon Golf Course Road,Delhi NCR,APARTMENT,2,1022,24680000,24148.73,2025-12-20
SALE3026,Rohini Sector 10,Delhi NCR,APARTMENT,4,2000,20940000,10470.0,2026-04-18
SALE3027,East Delhi,Delhi NCR,BUILDER_FLOOR,4,2212,21230000,9597.65,2025-03-28
SALE3028,Gurgaon Sector 56,Delhi NCR,APARTMENT,2,1096,13900000,12682.48,2026-06-15
SALE3029,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,3,1911,58700000,30716.9,2025-03-22
SALE3030,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,1,697,10880000,15609.76,2023-12-14
SALE3031,Faridabad Sector 81,Delhi NCR,APARTMENT,2,1180,8120000,6881.36,2024-04-12
SALE3032,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,1,739,9620000,13017.59,2024-02-28
SALE3033,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,4,2812,42740000,15199.15,2025-06-28
SALE3034,Faridabad Sector 81,Delhi NCR,APARTMENT,2,1348,9420000,6988.13,2026-04-26
SALE3035,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,4,2620,24340000,9290.08,2026-02-03
SALE3036,Janakpuri,Delhi NCR,APARTMENT,1,531,7320000,13785.31,2023-10-30
SALE3037,South Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2828,79310000,28044.55,2025-09-22
SALE3038,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,3,1686,7920000,4697.51,2024-02-14
SALE3039,Noida Sector 150,Delhi NCR,INDEPENDENT_HOUSE,1,537,7090000,13202.98,2024-05-10
SALE3040,Preet Vihar,Delhi NCR,BUILDER_FLOOR,1,525,7430000,14152.38,2025-07-28
SALE3041,Noida Sector 150,Delhi NCR,APARTMENT,3,1428,17870000,12514.01,2025-05-11
SALE3042,Preet Vihar,Delhi NCR,APARTMENT,5,2545,27050000,10628.68,2026-03-04
SALE3043,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,5,3190,38080000,11937.3,2024-02-12
SALE3044,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,1318,46040000,34931.71,2025-11-01
SALE3045,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,1,455,7240000,15912.09,2025-09-21
SALE3046,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,3,1620,25220000,15567.9,2025-03-24
SALE3047,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,5,2520,67740000,26880.95,2024-12-27
SALE3048,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,3,2196,18020000,8205.83,2026-02-27
SALE3049,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,3,1761,12030000,6831.35,2024-07-19
SALE3050,Noida Sector 76,Delhi NCR,APARTMENT,4,2272,20640000,9084.51,2026-06-03
SALE3051,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,2,1390,8540000,6143.88,2023-08-06
SALE3052,Dwarka Sector 21,Delhi NCR,BUILDER_FLOOR,2,1080,14690000,13601.85,2026-05-13
SALE3053,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,2,1188,9770000,8223.91,2026-06-09
SALE3054,Gurgaon Sector 45,Delhi NCR,APARTMENT,4,2184,23770000,10883.7,2023-11-26
SALE3055,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,2,1364,29100000,21334.31,2026-07-20
SALE3056,Noida Sector 76,Delhi NCR,APARTMENT,5,2600,23600000,9076.92,2024-12-26
SALE3057,South Delhi,Delhi NCR,INDEPENDENT_HOUSE,1,643,16380000,25474.34,2024-04-11
SALE3058,Cyber City Gurgaon,Delhi NCR,APARTMENT,1,517,7650000,14796.91,2025-05-13
SALE3059,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,2,912,27780000,30460.53,2024-03-01
SALE3060,South Delhi,Delhi NCR,APARTMENT,5,3115,75780000,24327.45,2026-04-18
SALE3061,Gurgaon Golf Course Road,Delhi NCR,APARTMENT,2,1390,41950000,30179.86,2025-03-17
SALE3062,Ghaziabad Indirapuram,Delhi NCR,APARTMENT,3,1857,13840000,7452.88,2025-11-16
SALE3063,Preet Vihar,Delhi NCR,APARTMENT,5,2930,38030000,12979.52,2024-09-10
SALE3064,Cyber City Gurgaon,Delhi NCR,APARTMENT,1,502,8140000,16215.14,2025-02-24
SALE3065,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,4,2088,51140000,24492.34,2024-08-17
SALE3066,Pitampura,Delhi NCR,APARTMENT,2,1336,18060000,13517.96,2024-05-02
SALE3067,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,3,1695,24060000,14194.69,2025-02-02
SALE3068,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,1,701,5680000,8102.71,2025-01-16
SALE3069,Cyber City Gurgaon,Delhi NCR,APARTMENT,1,594,9100000,15319.87,2023-11-06
SALE3070,East Delhi,Delhi NCR,APARTMENT,3,1479,15720000,10628.8,2026-06-30
SALE3071,Gurgaon Sector 56,Delhi NCR,APARTMENT,4,2884,35630000,12354.37,2024-12-16
SALE3072,Dwarka Sector 21,Delhi NCR,INDEPENDENT_HOUSE,4,2104,42340000,20123.57,2026-01-26
SALE3073,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,3,1884,27670000,14686.84,2026-04-18
SALE3074,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,3,1755,23020000,13116.81,2024-08-30
SALE3075,Lajpat Nagar,Delhi NCR,APARTMENT,2,1050,18870000,17971.43,2024-10-16
SALE3076,Noida Extension,Delhi NCR,BUILDER_FLOOR,4,1936,12830000,6627.07,2025-03-28
SALE3077,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,3,1572,11580000,7366.41,2024-03-19
SALE3078,Golf Course Extension Road,Delhi NCR,APARTMENT,4,2520,35750000,14186.51,2023-12-27
SALE3079,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,4,2480,15480000,6241.94,2024-05-01
SALE3080,Preet Vihar,Delhi NCR,BUILDER_FLOOR,4,2924,36520000,12489.74,2026-05-10
SALE3081,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,5,2835,26270000,9266.31,2025-04-15
SALE3082,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,5,2810,23250000,8274.02,2024-10-20
SALE3083,Preet Vihar,Delhi NCR,BUILDER_FLOOR,1,554,7950000,14350.18,2024-01-04
SALE3084,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,5,3460,82640000,23884.39,2024-07-16
SALE3085,Cyber City Gurgaon,Delhi NCR,APARTMENT,3,1902,33620000,17676.13,2024-09-09
SALE3086,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,4,2092,34540000,16510.52,2026-01-19
SALE3087,Greater Noida,Delhi NCR,APARTMENT,2,1128,6360000,5638.3,2025-01-18
SALE3088,Golf Course Extension Road,Delhi NCR,APARTMENT,2,1286,20640000,16049.77,2025-07-07
SALE3089,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,1,504,3700000,7341.27,2025-08-09
SALE3090,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,5,2650,43250000,16320.75,2024-04-28
SALE3091,Sohna Road Gurgaon,Delhi NCR,APARTMENT,1,575,4520000,7860.87,2026-01-06
SALE3092,Greater Noida,Delhi NCR,APARTMENT,2,1380,9630000,6978.26,2026-06-14
SALE3093,Faridabad Neharpar,Delhi NCR,INDEPENDENT_HOUSE,3,2070,12090000,5840.58,2025-06-23
SALE3094,East Delhi,Delhi NCR,BUILDER_FLOOR,1,596,5000000,8389.26,2025-01-08
SALE3095,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,1,538,16160000,30037.17,2024-01-21
SALE3096,South Delhi,Delhi NCR,BUILDER_FLOOR,4,2728,60990000,22357.04,2025-12-08
SALE3097,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,5,3030,100470000,33158.42,2024-01-22
SALE3098,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,3,1491,10500000,7042.25,2025-09-17
SALE3099,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,2,1310,24420000,18641.22,2025-01-06
SALE3100,Pitampura,Delhi NCR,BUILDER_FLOOR,2,1472,21260000,14442.93,2026-04-20
SALE3101,Lajpat Nagar,Delhi NCR,INDEPENDENT_HOUSE,4,2776,59750000,21523.78,2025-03-06
SALE3102,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,2,954,8850000,9276.73,2025-06-23
SALE3103,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,3,1515,9350000,6171.62,2023-09-23
SALE3104,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,3,1392,13860000,9956.9,2023-08-27
SALE3105,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,1,483,6620000,13706.0,2026-02-02
SALE3106,South Delhi,Delhi NCR,BUILDER_FLOOR,2,1464,29330000,20034.15,2026-05-21
SALE3107,Saket,Delhi NCR,APARTMENT,3,1479,30430000,20574.71,2025-07-22
SALE3108,Saket,Delhi NCR,INDEPENDENT_HOUSE,4,1892,35330000,18673.36,2025-11-04
SALE3109,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,1,632,19030000,30110.76,2024-10-14
SALE3110,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,2,1222,13410000,10973.81,2026-01-29
SALE3111,West Delhi,Delhi NCR,APARTMENT,1,619,6320000,10210.02,2024-03-30
SALE3112,Faridabad Sector 81,Delhi NCR,APARTMENT,5,2630,14650000,5570.34,2025-09-03
SALE3113,Noida Extension,Delhi NCR,BUILDER_FLOOR,5,2345,16480000,7027.72,2023-07-31
SALE3114,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,4,1960,34110000,17403.06,2025-01-25
SALE3115,Gurgaon Golf Course Road,Delhi NCR,INDEPENDENT_HOUSE,2,1120,41100000,36696.43,2024-09-02
SALE3116,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,2,1412,22130000,15672.8,2025-05-28
SALE3117,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,4,2068,9840000,4758.22,2025-07-20
SALE3118,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,4,1880,22680000,12063.83,2025-05-26
SALE3119,Noida Extension,Delhi NCR,APARTMENT,2,976,8330000,8534.84,2024-12-31
SALE3120,Faridabad Sector 15,Delhi NCR,APARTMENT,1,523,4520000,8642.45,2025-01-05
SALE3121,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,1,705,8170000,11588.65,2023-07-28
SALE3122,North Delhi,Delhi NCR,APARTMENT,3,1596,13890000,8703.01,2025-03-16
