log_id,session_id,user_id,action_name,input_params,output_result,status,execution_time_ms,timestamp
LOG1759,SESS562,OWN1982,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1938""}",SUCCESS,714,2026-07-21 06:50:59
LOG1760,SESS598,OWN1263,send_owner_email,"{""owner_id"": ""OWN1013"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2367,2026-07-21 06:50:25
LOG1761,SESS710,OWN1789,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 32600}",SUCCESS,2243,2026-07-21 06:50:37
LOG1762,SESS511,OWN1304,estimate_fair_price,"{""property_id"": ""PROP1085"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4701235}",SUCCESS,935,2026-07-21 06:50:57
LOG1763,SESS748,OWN1980,send_owner_email,"{""owner_id"": ""OWN1034"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1113,2026-07-21 06:50:45
LOG1764,SESS671,OWN1645,estimate_fair_price,"{""property_id"": ""PROP1435"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,675,2026-07-21 06:51:05
LOG1765,SESS552,OWN1551,schedule_property_visit,"{""property_id"": ""PROP1963"", ""user_name"": ""Ekbal Ranganathan"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1074""}",SUCCESS,879,2026-07-21 06:51:06
LOG1766,SESS506,OWN1471,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 19778}",SUCCESS,979,2026-07-21 06:50:17
LOG1767,SESS703,OWN1258,send_owner_email,"{""owner_id"": ""OWN1117"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1309,2026-07-21 06:50:16
LOG1768,SESS604,OWN1398,schedule_property_visit,"{""property_id"": ""PROP1444"", ""user_name"": ""Dhriti Sanghvi"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1324""}",SUCCESS,319,2026-07-21 06:50:49
LOG1769,SESS599,OWN1690,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1065""}",SUCCESS,2648,2026-07-21 06:50:57
LOG1770,SESS511,OWN1718,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1297""}",SUCCESS,1484,2026-07-21 06:50:40
LOG1771,SESS655,OWN1089,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 30498}",SUCCESS,1868,2026-07-21 06:50:21
LOG1772,SESS710,OWN1677,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1140""}",SUCCESS,1851,2026-07-21 06:50:16
LOG1773,SESS703,OWN1817,send_owner_email,"{""owner_id"": ""OWN1074"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1470,2026-07-21 06:50:34
LOG1774,SESS673,OWN1909,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,2517,2026-07-21 06:51:03
LOG1775,SESS723,OWN1569,estimate_fair_price,"{""property_id"": ""PROP1006"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5701077}",SUCCESS,2693,2026-07-21 06:50:52
LOG1776,SESS600,OWN1551,send_owner_email,"{""owner_id"": ""OWN1157"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,1110,2026-07-21 06:51:04
LOG1777,SESS691,OWN1760,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 34795}",SUCCESS,833,2026-07-21 06:51:10
LOG1778,SESS541,OWN1189,estimate_fair_price,"{""property_id"": ""PROP1259"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4907531}",SUCCESS,719,2026-07-21 06:50:20
LOG1779,SESS546,OWN1688,send_owner_email,"{""owner_id"": ""OWN1282"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2139,2026-07-21 06:51:05
LOG1780,SESS665,OWN1563,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1101""}",SUCCESS,1058,2026-07-21 06:50:29
LOG1781,SESS685,OWN1595,schedule_property_visit,"{""property_id"": ""PROP1366"", ""user_name"": ""Farhan Randhawa"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,775,2026-07-21 06:51:07
LOG1782,SESS671,OWN1672,estimate_fair_price,"{""property_id"": ""PROP1635"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4646399}",SUCCESS,1042,2026-07-21 06:50:59
LOG1783,SESS581,OWN1498,schedule_property_visit,"{""property_id"": ""PROP1676"", ""user_name"": ""Gauri Ganguly"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1314""}",SUCCESS,2642,2026-07-21 06:50:19
LOG1784,SESS539,OWN1580,send_owner_email,"{""owner_id"": ""OWN1162"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2004,2026-07-21 06:50:52
LOG1785,SESS543,OWN1005,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 32290}",SUCCESS,1383,2026-07-21 06:50:46
LOG1786,SESS715,OWN1369,estimate_fair_price,"{""property_id"": ""PROP1340"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5506536}",SUCCESS,2145,2026-07-21 06:50:26
LOG1787,SESS614,OWN1368,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23759}",SUCCESS,2734,2026-07-21 06:51:01
LOG1788,SESS520,OWN1862,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,2456,2026-07-21 06:50:36
LOG1789,SESS550,OWN1270,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1647""}",SUCCESS,377,2026-07-21 06:51:12
LOG1790,SESS708,OWN1596,send_owner_email,"{""owner_id"": ""OWN1109"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,400,2026-07-21 06:50:53
LOG1791,SESS641,OWN1267,send_owner_email,"{""owner_id"": ""OWN1277"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2183,2026-07-21 06:50:23
LOG1792,SESS667,OWN1794,estimate_fair_price,"{""property_id"": ""PROP1229"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5736482}",SUCCESS,1441,2026-07-21 06:50:21
LOG1793,SESS534,OWN1476,send_owner_email,"{""owner_id"": ""OWN1204"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1740,2026-07-21 06:50:30
LOG1794,SESS628,OWN1011,estimate_fair_price,"{""property_id"": ""PROP1826"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,2765,2026-07-21 06:50:25
LOG1795,SESS675,OWN1170,send_owner_email,"{""owner_id"": ""OWN1082"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,983,2026-07-21 06:50:24
LOG1796,SESS644,OWN1972,send_owner_email,"{""owner_id"": ""OWN1075"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2230,2026-07-21 06:51:00
LOG1797,SESS740,OWN1368,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1065""}",SUCCESS,1332,2026-07-21 06:50:19
LOG1798,SESS594,OWN1240,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1398""}",SUCCESS,2173,2026-07-21 06:51:12
LOG1799,SESS734,OWN1466,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1106""}",SUCCESS,2385,2026-07-21 06:50:52
LOG1800,SESS662,OWN1850,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,2620,2026-07-21 06:50:42
LOG1801,SESS639,OWN1584,estimate_fair_price,"{""property_id"": ""PROP1388"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5266082}",SUCCESS,2657,2026-07-21 06:50:48
LOG1802,SESS667,OWN1920,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1529""}",SUCCESS,1912,2026-07-21 06:50:49
LOG1803,SESS590,OWN1837,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 18216}",SUCCESS,2305,2026-07-21 06:50:55
LOG1804,SESS725,OWN1143,schedule_property_visit,"{""property_id"": ""PROP1079"", ""user_name"": ""Diya Dora"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1527""}",SUCCESS,1400,2026-07-21 06:50:41
LOG1805,SESS554,OWN1154,estimate_fair_price,"{""property_id"": ""PROP1617"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4748156}",SUCCESS,1193,2026-07-21 06:50:43
LOG1806,SESS606,OWN1831,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 33689}",SUCCESS,2212,2026-07-21 06:50:52
LOG1807,SESS553,OWN1605,estimate_fair_price,"{""property_id"": ""PROP1421"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4547072}",SUCCESS,1248,2026-07-21 06:51:02
LOG1808,SESS511,OWN1131,send_owner_email,"{""owner_id"": ""OWN1069"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2349,2026-07-21 06:50:50
LOG1809,SESS510,OWN1913,send_owner_email,"{""owner_id"": ""OWN1086"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1307,2026-07-21 06:50:36
LOG1810,SESS736,OWN1185,send_owner_email,"{""owner_id"": ""OWN1289"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,326,2026-07-21 06:50:19
LOG1811,SESS724,OWN1737,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,2089,2026-07-21 06:50:42
LOG1812,SESS655,OWN1483,schedule_property_visit,"{""property_id"": ""PROP1851"", ""user_name"": ""Dakshesh Pillay"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1421""}",SUCCESS,2711,2026-07-21 06:51:04
LOG1813,SESS536,OWN1814,send_owner_email,"{""owner_id"": ""OWN1094"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2342,2026-07-21 06:50:19
LOG1814,SESS567,OWN1172,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,2669,2026-07-21 06:51:06
LOG1815,SESS517,OWN1236,schedule_property_visit,"{""property_id"": ""PROP1112"", ""user_name"": ""Yashica Rajagopalan"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1017""}",SUCCESS,1078,2026-07-21 06:50:42
LOG1816,SESS633,OWN1881,send_owner_email,"{""owner_id"": ""OWN1077"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2730,2026-07-21 06:50:48
LOG1817,SESS524,OWN1182,schedule_property_visit,"{""property_id"": ""PROP1615"", ""user_name"": ""Shivani Guha"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,409,2026-07-21 06:50:34
LOG1818,SESS724,OWN1803,send_owner_email,"{""owner_id"": ""OWN1061"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,631,2026-07-21 06:50:43
LOG1819,SESS623,OWN1676,estimate_fair_price,"{""property_id"": ""PROP1553"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,254,2026-07-21 06:50:24
LOG1820,SESS729,OWN1961,schedule_property_visit,"{""property_id"": ""PROP1380"", ""user_name"": ""Shravya Chauhan"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1896""}",SUCCESS,427,2026-07-21 06:51:03
LOG1821,SESS678,OWN1543,schedule_property_visit,"{""property_id"": ""PROP1822"", ""user_name"": ""Frado Thaman"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1494""}",SUCCESS,1811,2026-07-21 06:50:53
LOG1822,SESS589,OWN1604,send_owner_email,"{""owner_id"": ""OWN1069"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1292,2026-07-21 06:50:17
LOG1823,SESS622,OWN1785,estimate_fair_price,"{""property_id"": ""PROP1086"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,1410,2026-07-21 06:50:57
LOG1824,SESS653,OWN1898,send_owner_email,"{""owner_id"": ""OWN1097"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,272,2026-07-21 06:51:14
LOG1825,SESS681,OWN1762,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 5, ""top_property_id"": ""PROP1008""}",SUCCESS,1786,2026-07-21 06:50:46
LOG1826,SESS667,OWN1211,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23071}",SUCCESS,1995,2026-07-21 06:50:51
LOG1827,SESS666,OWN1600,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 31879}",SUCCESS,2562,2026-07-21 06:50:36
LOG1828,SESS593,OWN1627,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,1084,2026-07-21 06:51:10
LOG1829,SESS605,OWN1566,send_owner_email,"{""owner_id"": ""OWN1190"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2540,2026-07-21 06:50:38
LOG1830,SESS642,OWN1496,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,1660,2026-07-21 06:51:01
LOG1831,SESS698,OWN1723,schedule_property_visit,"{""property_id"": ""PROP1876"", ""user_name"": ""Gaurika Bhatti"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1885""}",SUCCESS,737,2026-07-21 06:50:34
LOG1832,SESS691,OWN1236,schedule_property_visit,"{""property_id"": ""PROP1973"", ""user_name"": ""Bhanumati Krishnan"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1166""}",SUCCESS,660,2026-07-21 06:50:58
LOG1833,SESS554,OWN1521,schedule_property_visit,"{""property_id"": ""PROP1821"", ""user_name"": ""Gauri Bumb"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1564""}",SUCCESS,2765,2026-07-21 06:50:49
LOG1834,SESS678,OWN1701,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1824""}",SUCCESS,623,2026-07-21 06:50:23
LOG1835,SESS710,OWN1149,schedule_property_visit,"{""property_id"": ""PROP1446"", ""user_name"": ""Dayita Ramanathan"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,611,2026-07-21 06:50:22
LOG1836,SESS516,OWN1270,estimate_fair_price,"{""property_id"": ""PROP1624"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4579178}",SUCCESS,1824,2026-07-21 06:50:57
LOG1837,SESS738,OWN1411,send_owner_email,"{""owner_id"": ""OWN1147"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2697,2026-07-21 06:50:20
LOG1838,SESS514,OWN1969,estimate_fair_price,"{""property_id"": ""PROP1450"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4522461}",SUCCESS,1076,2026-07-21 06:50:48
LOG1839,SESS717,OWN1673,send_owner_email,"{""owner_id"": ""OWN1018"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2705,2026-07-21 06:50:53
LOG1840,SESS630,OWN1529,estimate_fair_price,"{""property_id"": ""PROP1691"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4575625}",SUCCESS,1723,2026-07-21 06:50:34
LOG1841,SESS561,OWN1671,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1283""}",FAILED,1886,2026-07-21 06:50:22
LOG1842,SESS590,OWN1686,schedule_property_visit,"{""property_id"": ""PROP1206"", ""user_name"": ""Pallavi Trivedi"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1531""}",SUCCESS,312,2026-07-21 06:50:36
LOG1843,SESS688,OWN1721,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1292""}",FAILED,2540,2026-07-21 06:50:36
LOG1844,SESS734,OWN1597,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 25415}",SUCCESS,2733,2026-07-21 06:50:25
LOG1845,SESS746,OWN1200,schedule_property_visit,"{""property_id"": ""PROP1589"", ""user_name"": ""Harita Sunder"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,269,2026-07-21 06:50:26
LOG1846,SESS566,OWN1180,schedule_property_visit,"{""property_id"": ""PROP1573"", ""user_name"": ""Mohammed Brahmbhatt"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1075""}",SUCCESS,2310,2026-07-21 06:50:32
LOG1847,SESS575,OWN1349,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1898""}",FAILED,2453,2026-07-21 06:51:02
LOG1848,SESS708,OWN1813,send_owner_email,"{""owner_id"": ""OWN1227"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1794,2026-07-21 06:50:45
LOG1849,SESS644,OWN1496,estimate_fair_price,"{""property_id"": ""PROP1985"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5462274}",SUCCESS,2137,2026-07-21 06:50:47
LOG1850,SESS729,OWN1601,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1392""}",SUCCESS,1152,2026-07-21 06:50:59
LOG1851,SESS673,OWN1719,estimate_fair_price,"{""property_id"": ""PROP1423"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,1696,2026-07-21 06:50:46
LOG1852,SESS632,OWN1549,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1295""}",SUCCESS,630,2026-07-21 06:50:54
LOG1853,SESS602,OWN1690,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 33615}",SUCCESS,1535,2026-07-21 06:51:07
LOG1854,SESS590,OWN1224,send_owner_email,"{""owner_id"": ""OWN1098"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2293,2026-07-21 06:50:52
LOG1855,SESS688,OWN1205,estimate_fair_price,"{""property_id"": ""PROP1894"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5056595}",SUCCESS,1096,2026-07-21 06:50:50
LOG1856,SESS558,OWN1208,estimate_fair_price,"{""property_id"": ""PROP1365"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,888,2026-07-21 06:50:24
LOG1857,SESS699,OWN1110,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1979""}",FAILED,2267,2026-07-21 06:50:25
LOG1858,SESS657,OWN1007,send_owner_email,"{""owner_id"": ""OWN1247"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,1770,2026-07-21 06:50:56
LOG1859,SESS658,OWN1323,schedule_property_visit,"{""property_id"": ""PROP1903"", ""user_name"": ""Raksha Bassi"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,2603,2026-07-21 06:50:39
LOG1860,SESS722,OWN1282,schedule_property_visit,"{""property_id"": ""PROP1783"", ""user_name"": ""Sachi Mane"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1938""}",SUCCESS,2343,2026-07-21 06:51:00
LOG1861,SESS571,OWN1408,estimate_fair_price,"{""property_id"": ""PROP1132"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4613556}",SUCCESS,2403,2026-07-21 06:51:02
LOG1862,SESS704,OWN1434,schedule_property_visit,"{""property_id"": ""PROP1034"", ""user_name"": ""William More"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""FAILED"", ""visit_id"": ""Error: Slot unavailable""}",FAILED,2308,2026-07-21 06:51:12
LOG1863,SESS588,OWN1404,estimate_fair_price,"{""property_id"": ""PROP1124"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5964324}",SUCCESS,2372,2026-07-21 06:51:02
LOG1864,SESS617,OWN1324,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1595""}",SUCCESS,662,2026-07-21 06:51:09
LOG1865,SESS583,OWN1371,send_owner_email,"{""owner_id"": ""OWN1096"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2496,2026-07-21 06:50:26
LOG1866,SESS567,OWN1243,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 29242}",SUCCESS,1748,2026-07-21 06:50:55
